source_id,field,id,ra,dec,grizliv,pixscale,f_r02,f_r05,ratio_r05_r02,measurable,reason
133603,primer-uds-south,616,34.480915885584,-5.330219272922779,1.12.10,0.049999999999996804,8.890649633127179,12.500412448053426,1.4060178911421748,True,
134414,primer-uds-north,57689,34.48264037794416,-5.124888489952329,1.12.10,0.049999999999996804,150.0231019458406,397.61876345645885,2.6503835629262085,True,
134898,primer-uds-north,25768,34.483605309671916,-5.168929334327156,1.12.10,0.049999999999996804,34.20063589476232,43.72097117628984,1.278367200856213,True,
135036,primer-uds-north,35498,34.48387409935213,-5.155888509958744,1.12.10,0.049999999999996804,182.9596604543064,478.48003863551395,2.6152215053711956,True,
135364,primer-uds-south,63474,34.484574819262846,-5.21462548595415,1.12.10,0.049999999999996804,6.058655142896163,7.813280083535155,1.2896063398981055,True,
135465,primer-uds-north,5204,34.48475687388109,-5.201704527786051,1.12.10,0.049999999999996804,33.41102927140943,54.533331038218975,1.6321954823727736,True,
135503,primer-uds-south,3572,34.48483422460613,-5.317168077058021,1.12.10,0.049999999999996804,177.0555356989604,534.6861975269651,3.019878454611372,True,
135738,primer-uds-south,3042,34.48539570858701,-5.318502650510154,1.12.10,0.049999999999996804,1757.6995124402747,2346.298780231633,1.3348691079592925,True,
135801,primer-uds-south,21159,34.48551239352186,-5.2849570523630325,1.12.10,0.049999999999996804,4.048936177112778,8.185984813525296,2.0217618790332654,True,
135872,primer-uds-south,76220,34.485659312957374,-5.190670979105039,1.12.10,0.049999999999996804,4.792575105990624,7.457359471887097,1.5560234961295747,True,
135918,primer-uds-north,85279,34.48575947602628,-5.082030153354635,1.12.10,0.049999999999996804,133.95187224157837,216.00702830835962,1.6125719237339,True,
136211,primer-uds-north,41725,34.48635114440084,-5.147174282032194,1.12.10,0.049999999999996804,3.1300003554356834,6.224908993714227,1.988788590040829,True,
136735,primer-uds-south,37283,34.48739919674753,-5.258817996906587,1.12.10,0.049999999999996804,2886.197786289116,4209.475826949885,1.4584848782529745,True,
136803,primer-uds-north,61491,34.48753758454746,-5.119268609418039,1.12.10,0.049999999999996804,5.0691925389366554,5.114970887298606,1.0090306982838637,True,
136853,primer-uds-south,7901,34.48762977643765,-5.307837775610674,1.12.10,0.049999999999996804,3.385512409353878,11.996573145208021,3.543502930918973,True,
136897,primer-uds-north,14813,34.487720340280006,-5.1845620899042775,1.12.10,0.049999999999996804,73.9452835437107,242.62390174955937,3.281127478619228,True,
137438,primer-uds-north,60706,34.48877356587128,-5.135722214940955,1.12.10,0.049999999999996804,3929.6368566932124,5789.599584092239,1.473316694450027,True,
137562,primer-uds-south,65201,34.48903004857275,-5.211335321018007,1.12.10,0.049999999999996804,10.765107781792144,12.96202683121089,1.2040777569486638,True,
137945,primer-uds-south,48295,34.489780759196016,-5.2411564410335565,1.12.10,0.049999999999996804,15.674951875278014,22.288169134185182,1.4218971331795476,True,
139956,primer-uds-north,16625,34.49378687603665,-5.181714693273728,1.12.10,0.049999999999996804,318.32304283306604,835.7833639358889,2.6255823533773763,True,
141205,primer-uds-north,68077,34.49620192683707,-5.109687841576989,1.12.10,0.049999999999996804,4.177302402561237,5.453159746244003,1.3054261388642818,True,
141644,primer-uds-south,19486,34.49700523563342,-5.287915917232205,1.12.10,0.049999999999996804,23.40020406408087,80.63501653102506,3.445910826683737,True,
141918,primer-uds-south,228,34.49752553293257,-5.335606925248516,1.12.10,0.049999999999996804,3.461126342237775,10.161067928860628,2.9357691468410936,True,
142423,primer-uds-north,36443,34.49856842923535,-5.154175735282453,1.12.10,0.049999999999996804,6.617487535357882,7.438159258207324,1.1240156053886785,True,
142985,primer-uds-north,26035,34.499690147068414,-5.168761031099453,1.12.10,0.049999999999996804,36.2385462805124,87.54201313018892,2.4157153670721447,True,
144625,primer-uds-north,56444,34.50310033190201,-5.126617601848766,1.12.10,0.049999999999996804,104.54656603825681,230.10061394107382,2.2009389945612647,True,
145365,primer-uds-south,55184,34.5047344370313,-5.2293682842100795,1.12.10,0.049999999999996804,57.00419552091816,91.12121765874984,1.5985001950481375,True,
145455,primer-uds-south,37427,34.50493770078176,-5.257979528161563,1.12.10,0.049999999999996804,12.480512129042657,17.305498490463158,1.386601632331462,True,
145955,primer-uds-south,2286,34.50599124869733,-5.320300711584633,1.12.10,0.049999999999996804,209.6217831789923,603.3890563450858,2.878465430426487,True,
146206,primer-uds-south,72461,34.50657609506122,-5.197362327095342,1.12.10,0.049999999999996804,4.980862854791406,7.99978501734552,1.6061042535331047,True,
147032,primer-uds-south,54494,34.50868738309476,-5.230432231757958,1.12.10,0.049999999999996804,10.193864919463087,12.800466322698298,1.2557029570068603,True,
147593,primer-uds-south,12528,34.51039682702882,-5.29937910631622,1.12.10,0.049999999999996804,14.9984502410512,20.3853511580182,1.359163835622356,True,
148199,primer-uds-north,42054,34.51225389129376,-5.147221150418501,1.12.10,0.049999999999996804,374.2340005649749,986.3972846112788,2.6357767683378075,True,
148231,primer-uds-south,6878,34.51237948824162,-5.3100001363116265,1.12.10,0.049999999999996804,58.54850142145018,81.12500569375541,1.3856034522522205,True,
148479,primer-uds-south,2703,34.5132215410949,-5.319188599587272,1.12.10,0.049999999999996804,131.4991288641086,292.7264836350281,2.226071656623156,True,
148563,primer-uds-south,2620,34.51352733705633,-5.31922820222281,1.12.10,0.049999999999996804,4.079673432463168,12.649293150674621,3.1005651212228056,True,
148737,primer-uds-north,35833,34.51417935283128,-5.155045961692878,1.12.10,0.049999999999996804,18.364054645243588,20.453028404802314,1.1137534057654193,True,
148750,primer-uds-south,42517,34.51422031369364,-5.250364634933587,1.12.10,0.049999999999996804,46.71092495516958,56.369120145239286,1.206765231031907,True,
148975,primer-uds-south,47932,34.51504888566612,-5.241741510481938,1.12.10,0.049999999999996804,5.346931420790147,8.032019348138997,1.502173623717818,True,
149119,primer-uds-south,25048,34.51560946639968,-5.278927002663479,1.12.10,0.049999999999996804,2.3702942920712817,13.744539954504873,5.7986639045121295,True,
149161,primer-uds-north,8768,34.515777719738026,-5.19516160998345,1.12.10,0.049999999999996804,19.271741303980686,36.38097499732889,1.887788675837725,True,
149251,primer-uds-north,14035,34.51611319766606,-5.185680142574385,1.12.10,0.049999999999996804,14.567407646980511,19.55136686010656,1.3421308261500535,True,
150190,primer-uds-south,22655,34.520167293437524,-5.2821850680351154,1.12.10,0.049999999999996804,6.563119000464806,32.916710792928995,5.0154066672564985,True,
150601,primer-uds-south,19615,34.5223364923024,-5.28795551590413,1.12.10,0.049999999999996804,420.8154506852874,896.7842239809196,2.1310629695761625,True,
150639,primer-uds-south,31897,34.522479215225026,-5.2673666015416885,1.12.10,0.049999999999996804,135.89561207434946,298.1811231361564,2.1941924289138885,True,
150813,primer-uds-north,17413,34.52346424514958,-5.180470964401321,1.12.10,0.049999999999996804,44.58412497978131,141.62201250588103,3.176512100890305,True,
