source_id,field,id,ra,dec,y,y_strict,ambiguous,bands_complete,in_hviding25_A1,in_hviding25_B1,in_barro25,in_degraaff26,in_perger25,in_kocevski24,spec_tested,spec_vshaped,mag_f444w,snr_f444w,r_h_arcsec,r_star_v1_arcsec,z_phot,sel_labbe23,sel_kokorev24,sel_kocevski24,sel_perezgonzalez24,sel_barro23,sel_greene24,sel_akins24,picked,region,sky_group,sky_group_size,in_support,oof_score,oof_sel_burden,oof_sel_neg1,oof_sel_05,m_f090w,m_f115w,m_f150w,m_f200w,m_f277w,m_f356w,m_f444w,asnr_f090w,asnr_f115w,asnr_f150w,asnr_f200w,asnr_f277w,asnr_f356w,asnr_f444w,c_f090w_f115w,c_f115w_f150w,c_f150w_f200w,c_f200w_f277w,c_f277w_f356w,c_f356w_f444w,c_f115w_f200w,c_f200w_f356w,c_f277w_f444w,slope_blue,slope_red,v_curv,log_rh,log_rh_over_rstar,n_snr_ge1,n_snr_ge3,f_f090w_ujy,f_f115w_ujy,f_f150w_ujy,f_f200w_ujy,f_f277w_ujy,f_f356w_ujy,f_f444w_ujy,e_f090w_ujy,e_f115w_ujy,e_f150w_ujy,e_f200w_ujy,e_f277w_ujy,e_f356w_ujy,e_f444w_ujy,c_f115w_f200w_ab,c_f150w_f200w_ab,c_f200w_f356w_ab,c_f200w_f444w_ab,c_f277w_f444w_ab,sel_region_matched,sel_region_matched_eight,sel_barro24b,hand_added_barro26
398458,primer-cosmos-east,59253,150.1413094718769,2.384094962779037,0.0,False,False,True,False,False,False,False,False,False,True,False,25.978006013879963,55.4543111492191,0.1090822738275109,0.0778,5.203784942626953,False,False,False,False,False,False,False,False,COSMOS,370392,1,True,0.0297726571061956,False,False,False,2.3235493,2.2009172,2.2529163,2.294398,1.8479712,2.1801825,2.0774393,3.763564,4.187702,4.2646136,4.428273,5.0787473,4.897195,4.708788,0.122632064,-0.051999114,-0.041481778,0.4464269,-0.3322113,0.10274308,-0.09348089,0.11421561,-0.22946821,0.12949428,1.4457822,1.3162879,-0.9622458,0.14677459,7.0,7.0,0.11745605716131176,0.13159871602100567,0.12543306284747535,0.12075288163442705,0.18227507685093583,0.13421258559937177,0.14750189316247617,0.005453108919872957,0.003996555707556651,0.0035271963444658385,0.0028828022345574493,0.002270399438359134,0.0020045774742170953,0.0026598814430418413,-0.09338537119735396,-0.04128630893828543,0.11473934899976168,0.21725022735416832,-0.2298242389173153,False,False,False,False
398467,primer-cosmos-east,58602,150.14131650701268,2.381767045956908,0.0,False,False,True,False,False,False,False,False,False,True,False,27.79873518258125,11.001164208957114,0.1232105129839814,0.0778,4.202763080596924,False,False,False,False,False,False,False,False,COSMOS,370401,1,True,0.0098369760066049,False,False,False,3.6530485,3.8812847,3.6577878,3.58402,3.1018162,3.4394302,3.8828616,2.567339,2.691385,3.0141895,3.3074443,4.0120535,3.8306627,3.0932076,-0.2282363,0.22349702,0.07376776,0.48220378,-0.33761412,-0.44343123,0.29726478,0.14458968,-0.7810454,-0.54847527,3.5762994,4.124775,-0.90935224,0.19966817,7.0,7.0,0.03392730375703022,0.02747758350167846,0.03398172136213224,0.03653299172911369,0.05733561369245889,0.04196288768599859,0.027574390838176067,0.0052379736748060885,0.0037424420228418377,0.0033440840541595056,0.002678507642482206,0.0020757923859463126,0.0018216465996122714,0.0025064975228462714,0.3092667555706782,0.07859966009974556,0.15045032019823404,-0.30544827895033716,-0.7947963459444563,False,False,False,False
398552,primer-cosmos-east,48387,150.14140820332182,2.34535531593989,0.0,False,False,True,False,False,False,False,False,False,True,False,26.032836455213697,41.48088977240489,0.1647762002973898,0.0778,3.365858316421509,False,False,False,False,False,False,False,False,COSMOS,370482,1,True,0.0090496800100345,False,False,False,3.2576802,3.0604007,2.827449,2.0310643,2.0735917,2.1605642,2.1322098,2.7622817,3.197294,3.5601635,4.3847656,4.7396607,4.703708,4.418525,0.19727944,0.23295169,0.79638475,-0.04252731,-0.08697244,0.028354429,1.0293365,-0.12949975,-0.058618005,-4.4202266,0.37490565,4.795132,-0.7831055,0.3259149,7.0,7.0,0.04931441415173238,0.05942627669283639,0.07375726846398634,0.15394406883769723,0.1480592982598804,0.13666123560519985,0.1402379058595976,0.0062531008111301085,0.004865947916504671,0.004197847744245424,0.0038386717083914723,0.0025887509364711857,0.0024769458199094025,0.003380783455442913,1.03346110080384,0.7988953410560834,-0.12929404506554876,-0.10124385783625485,-0.058925671898723164,False,False,False,False
398572,primer-cosmos-east,51134,150.141422987371,2.3550413202153986,0.0,False,False,True,False,False,False,False,False,False,True,False,27.1022170401694,16.807596204436624,0.1281036922215833,0.0778,4.240443706512451,False,False,False,False,False,False,False,False,COSMOS,370501,1,True,0.0072908167313282,False,False,False,2.79858,2.738741,2.6894486,2.5236747,2.520672,2.7933478,3.197747,3.3946176,3.5477867,3.780264,4.0454683,4.430854,4.2186947,3.515862,0.059838977,0.04929245,0.16577381,0.0030026047,-0.27267575,-0.4043992,0.21506627,-0.26967314,-0.67707497,-0.84501165,3.0227463,3.8677578,-0.89243835,0.21658204,7.0,7.0,0.07566153301880073,0.08007104809570133,0.08380659918778381,0.09772515461484503,0.09804834436192458,0.07625123184993984,0.05237369128292424,0.0050831230741738955,0.004614040178634263,0.003826366751303315,0.0034217224215281295,0.0023347287954376753,0.002244993777260863,0.0031160726760617557,0.21632713236588832,0.16682037141906897,-0.26939875513052614,-0.6772329557178008,-0.6808177016615419,False,False,False,False
398661,primer-cosmos-east,58111,150.1415200997986,2.3798916430385617,0.0,False,False,True,False,False,False,False,False,False,True,False,26.539662145758687,21.015596587599727,0.2390988602721422,0.0778,3.624807119369507,False,False,False,False,False,False,False,False,COSMOS,370589,1,True,0.0091250813325519,False,False,False,2.7868693,2.8744273,2.669581,2.417155,2.4387376,2.6750686,2.6380699,2.8588607,3.1234066,3.4203181,3.8638358,4.1408725,4.0251226,3.7389777,-0.08755796,0.2048463,0.2524261,-0.021582788,-0.23633097,0.036998723,0.45727238,-0.25791377,-0.19933225,-1.4771657,1.2152103,2.6923761,-0.62142247,0.4875979,7.0,7.0,0.07648839785881421,0.07061689107724686,0.08536092476075208,0.10782206157842375,0.10574376634299394,0.08504320259040518,0.08792960894497724,0.008799703692284642,0.006227334184797127,0.005588928063280862,0.00452779113372363,0.003365399568908834,0.003038922839825998,0.004184016788600719,0.45949759404744506,0.25362129994545424,-0.2576700617742929,-0.22143122417243277,-0.20029908297721583,False,False,False,False
398684,primer-cosmos-east,50272,150.1415376432723,2.351835052048824,0.0,False,False,True,False,False,False,False,False,False,True,False,22.56631724916458,405.7783655681738,0.2188344917830652,0.0778,3.524038553237915,False,False,False,False,False,False,False,False,COSMOS,370612,1,True,0.166283605396195,False,False,False,1.7314333,1.2237507,0.50890154,-0.3441936,-0.93541867,-1.0249707,-1.3336838,4.0497785,4.541838,5.309707,6.0500336,6.562591,6.6153483,6.698956,0.50768256,0.7148492,0.8530952,0.591225,0.08955196,0.3087132,1.5679444,0.680777,0.39826515,-6.4942255,-1.9593189,4.5349064,-0.6598842,0.44913617,7.0,7.0,0.2028569957335852,0.32391918452485685,0.625781076464835,1.3730134326668335,2.366829410483705,2.5703240371389873,3.415647939277916,0.007072213665826005,0.00690272633038176,0.0061870919338972525,0.006474572006576685,0.006684988532514971,0.006886670618402981,0.008417521063488196,1.5680952892432543,0.853130900272099,0.680782728916466,0.9894957855575387,0.39826535776114225,False,False,False,False
398687,primer-cosmos-east,17020,150.14154088372706,2.229054263907818,0.0,False,False,True,False,False,False,False,False,False,True,False,25.91664950547171,42.301902665611664,0.1668256285986124,0.0778,3.845798969268799,False,False,False,False,False,False,False,False,COSMOS,370615,1,True,0.0149311927748887,False,False,False,2.553489,2.4800327,2.3581717,1.7464026,1.7852329,1.7276497,2.0161433,3.187185,3.6572433,3.896378,4.4298124,4.8256335,4.8449755,4.438119,0.073456354,0.12186089,0.61176914,-0.038830325,0.057583265,-0.28849375,0.73363,0.018752944,-0.23091048,-2.9892864,0.8064863,3.7957726,-0.7777372,0.33128318,7.0,7.0,0.09495707592883722,0.10170653843567048,0.11382027824698562,0.2001307847893849,0.19312201702560594,0.20364887821634245,0.15607746325707117,0.007854552849432683,0.00525227664251645,0.00462650928938698,0.004770483842499748,0.003098444633265712,0.0032047396695252376,0.0036896085854774253,0.7349125624592545,0.6127356386328864,0.018920309353869492,-0.2699342514977782,-0.23122897717620056,False,False,False,False
398753,primer-cosmos-east,52769,150.14161097905622,2.3611957980335725,0.0,False,False,True,False,False,False,False,False,False,False,False,26.78978135553011,21.43401025536184,0.117679800194531,0.0778,4.865880012512207,False,False,False,False,False,False,False,False,COSMOS,370678,1,True,0.0206197825905957,False,False,False,3.4089518,2.9183242,3.2919261,3.0036302,2.485517,2.701833,2.8872607,2.669548,3.1876574,3.0536008,3.4527965,4.380189,4.225443,3.7586699,0.49062747,-0.37360185,0.28829595,0.5181133,-0.21631606,-0.18542762,-0.08530589,0.30179724,-0.40174368,-0.42589927,2.0094297,2.435329,-0.9292981,0.17972232,7.0,7.0,0.04277469995728902,0.06780135743309193,0.04790316825746073,0.062701639405783,0.10127927351191741,0.08296922952184523,0.06983730275784773,0.0059557538179379485,0.005605658368427472,0.004531066756125353,0.003973871743713957,0.0025370364917916568,0.0024263499736706727,0.0032582471467455577,-0.08489873186570743,0.2922866450704909,0.3040954025322649,0.11702140421218618,-0.403582799128373,False,False,False,False
398905,primer-cosmos-east,9586,150.14176418625283,2.193840094536243,0.0,False,False,True,False,False,False,False,False,False,True,False,25.60758986783687,48.72427264632643,0.1374219823218175,0.0778,6.822930812835693,False,False,False,False,False,False,False,False,COSMOS,370827,1,True,0.7541098103311983,True,False,True,5.836318,2.8106422,2.710267,2.5579774,2.2736213,1.3723338,1.7073034,-0.016828595,3.1689448,3.3856885,3.5899262,4.2288404,4.9631944,4.5794296,3.0256758,0.10037524,0.1522898,0.28435597,0.90128756,-0.3349696,0.25266504,1.1856436,0.566318,-1.1602852,-1.7950677,-0.6347825,-0.8619438,0.24707662,6.0,6.0,-0.00022025768661540257,0.07491506433002344,0.08220796402644727,0.09467844800145428,0.12313086778190512,0.2825116033012667,0.20747417811972396,0.013087681581740585,0.00631120739285574,0.005572577056103575,0.0052303037492382335,0.0035886172293854916,0.003950023425253172,0.004258127763665374,0.2542049335984682,0.1533430942069822,1.1869628990398522,0.8517823065999586,0.5664927815800544,False,False,False,False
398919,primer-cosmos-east,26548,150.1417793660951,2.269240598566887,0.0,False,False,True,False,False,False,False,False,False,True,False,26.538957478631666,24.85161642131128,0.195129171297313,0.0778,6.859061241149902,False,False,False,False,False,False,False,False,COSMOS,370840,1,True,0.2230492649138255,False,False,False,3.5114179,2.8387015,2.9529371,3.2080848,3.148569,2.5015533,2.6373672,2.3226388,3.279053,3.311752,3.2103784,3.7277865,4.300611,3.9064746,0.6727164,-0.11423566,-0.25514767,0.059515774,0.6470159,-0.13581415,-0.36938334,0.7065317,0.5112018,0.72856385,-2.31151,-3.040074,-0.7096778,0.3993426,7.0,7.0,0.0388244760112185,0.07299331925786567,0.06565879687563932,0.05186989942438455,0.05490941858571378,0.09980146096371244,0.08798669575489211,0.00768455620549354,0.005506238770196247,0.004793191103023312,0.004191825087561429,0.0026422315843167106,0.0027071677433735167,0.0035404818046137197,-0.3709192676710178,-0.25594378651227323,0.710553732356053,0.5737540066223263,0.5119254084686388,False,False,False,False
398933,primer-cosmos-east,53685,150.14178911858494,2.3645191268215275,0.0,False,False,True,False,False,False,False,False,False,False,False,27.279386693954606,14.80490656944647,0.1489907642333442,0.0778,3.538487195968628,False,False,False,False,False,False,False,False,COSMOS,370853,1,True,0.0070849734209489,False,False,False,2.908587,2.977618,3.3445234,2.9706318,3.0181556,3.2636433,3.3732064,3.1189048,3.3357303,3.166565,3.6534402,3.9505801,3.7946823,3.3892446,-0.069030955,-0.3669055,0.3738915,-0.04752371,-0.2454878,-0.1095629,0.006986003,-0.29301152,-0.3550507,0.13253953,1.9024141,1.7698746,-0.82684064,0.28217974,7.0,7.0,0.06831108096623524,0.06417345422591883,0.04560713501681727,0.06464771546892233,0.061945544577353864,0.04938072423184327,0.04448824998375479,0.006051283200970234,0.0045734770755873734,0.0038513531197455135,0.0033512411779885436,0.002384985454180796,0.00222227406268011,0.003004966615295441,0.00799441473269786,0.3788009776491468,-0.2924893179785019,-0.4057696497577774,-0.3594118821531289,False,False,False,False
399036,primer-cosmos-east,51260,150.14189233350666,2.355255696514849,0.0,False,False,True,False,False,False,False,False,False,True,False,22.95271867438892,303.78230110518683,0.2245793673698813,0.0778,3.756478071212769,False,False,False,False,False,False,False,False,COSMOS,370950,1,True,0.0858849916666551,False,False,False,0.79510754,0.58618003,0.19996445,-0.4438906,-0.6618076,-0.8203026,-0.9472835,4.755339,5.01003,5.4751024,6.030788,6.3521214,6.452412,6.409461,0.20892754,0.38621557,0.64385504,0.21791703,0.15849496,0.1269809,1.0300705,0.376412,0.28547585,-3.888515,-1.4249336,2.4635816,-0.64863014,0.46039027,7.0,7.0,0.48074503565931337,0.5827852075101471,0.8317726259465515,1.5050607237562486,1.8395949983340625,2.1287296002668445,2.3928337754619298,0.008274834885009479,0.007775521272390951,0.006970044855020755,0.0072351688069872055,0.0064130141620196415,0.006712813996147369,0.007876804431188352,1.030113756737886,0.6438734976987109,0.3764161915695486,0.5033962693740562,0.2854757753549775,False,False,False,False
399120,primer-cosmos-east,59187,150.14198619116655,2.383884555010797,0.0,False,False,True,False,False,False,False,False,False,True,False,28.42930029443924,6.383072280577577,0.1069179537047465,0.0778,6.134998321533203,False,False,False,False,False,False,False,False,COSMOS,371029,1,True,0.0197011396955566,False,False,False,4.410866,4.161134,4.0160894,4.23728,4.11475,3.9548771,4.4808235,1.9898301,2.512893,2.7758713,2.7853384,3.1869743,3.4204512,2.552877,0.24973202,0.14504446,-0.22119084,0.12253031,0.15987274,-0.52594644,-0.07614638,0.28240305,-0.36607367,-0.11369196,0.59525585,0.70894784,-0.97094935,0.13807105,7.0,7.0,0.015900352645988658,0.020951023324511514,0.02413158022857203,0.019616201683122395,0.02231434904705028,0.025972822850666717,0.015426943260903481,0.004430565286641849,0.0034179114596378435,0.0030182750093348124,0.002430215070314885,0.0018461635535698784,0.0017003198886365852,0.0024168523530345427,-0.07147580577065064,-0.2249271101747313,0.3047605883895979,-0.2608375895418819,-0.4007608498063847,False,False,False,False
399312,primer-cosmos-east,17885,150.14217066509283,2.2330809822530084,0.0,False,False,True,False,False,False,False,False,False,True,False,28.217265891634124,6.303019661844857,0.1078201504778632,0.0778,3.74082088470459,False,False,False,False,False,False,False,False,COSMOS,371214,1,True,0.0086167150848367,False,False,False,4.218859,4.15029,5.1483393,4.025336,4.145622,4.3087473,4.283776,2.0288122,2.2493804,1.3692493,2.6861892,2.9803076,2.7869759,2.5404103,0.06856935,-0.9980491,1.1230032,-0.12028595,-0.16312549,0.024971498,0.12495419,-0.28341144,-0.138154,-0.5643576,0.8312163,1.3955739,-0.96730006,0.14172034,7.0,6.0,0.019440038100458527,0.021175370052314967,0.006970111652803538,0.024069305605513527,0.021672574542697446,0.018608062527003956,0.01875398841298251,0.005202353593696187,0.004516741172652444,0.003790061159179307,0.0032954718372109324,0.0022066350640299395,0.0023015183749778997,0.002975397415703654,0.13908138130934627,1.3455595653023757,-0.27940601110547125,-0.2709247945086726,-0.15704215508280414,False,False,False,False
399573,primer-cosmos-east,29131,150.14244894014905,2.2796666491540885,0.0,False,False,True,False,False,False,False,False,False,True,False,28.135180601430555,8.894214784638969,0.1231484225565576,0.0778,2.791435480117798,False,False,False,False,False,False,False,False,COSMOS,371462,1,True,0.0074025399345849,False,False,False,5.482151,5.201668,4.191224,3.6960185,4.041811,4.3541627,4.2062097,0.60694057,1.3714387,2.6215925,3.2041132,3.3341482,3.0782378,2.8816936,0.28048316,1.0104437,0.49520564,-0.34579223,-0.31235185,0.14795317,1.5056493,-0.65814406,-0.16439867,-5.0896864,1.1658618,6.255548,-0.9095712,0.19944926,6.0,5.0,0.002914749437656462,0.00647081342038835,0.020336579059580046,0.03288758552868976,0.023903260475074323,0.01782118348507174,0.020226826975231028,0.004519714395226427,0.003509807717164597,0.0029721134936768843,0.0026745428323196214,0.001706228086008116,0.0016444715554018673,0.002274155444296713,1.7651827824850677,0.5218852278494827,-0.6652386221583145,-0.5277605777749692,-0.18132346151586684,False,False,False,False
399584,primer-cosmos-east,51365,150.14245810435716,2.3558039337488363,0.0,False,False,True,False,False,False,False,False,False,True,False,27.355914860981965,14.505459250600287,0.0994186813409809,0.0778,0.6807858347892761,False,False,False,False,False,False,False,False,COSMOS,371472,1,True,0.0552482616799943,False,False,False,5.4657345,5.6633615,4.0302973,3.6914468,3.3707094,3.2444751,3.448808,0.5696995,0.52839947,2.4952497,2.9595428,3.7424786,3.8786912,3.3688583,-0.19762722,1.6330644,0.33885038,0.3207375,0.12623419,-0.20433272,1.9719148,0.4469717,-0.078098536,-4.6562986,0.047183324,4.703482,-1.002532,0.1064884,5.0,5.0,0.0030649839274935627,0.002622176726432415,0.02380168016843203,0.03302928015830404,0.04470149585863207,0.0502642203387545,0.04146045421142496,0.0050996353141328915,0.004738869885925066,0.003953016826882276,0.0034338781063565195,0.0021196207709024903,0.0020796031830527554,0.0028582655326620686,2.7505928758567286,0.3557287340777846,0.455899604324441,0.246837367117915,-0.08172000171336748,False,False,False,False
399721,primer-cosmos-east,53793,150.14257064459358,2.364943355400651,0.0,False,False,True,False,False,False,False,False,False,False,False,24.258433892023017,123.84785881749802,0.2493769297065219,0.0778,3.7407314777374254,False,False,False,False,False,False,False,False,COSMOS,371601,1,True,0.0148407251022278,False,False,False,0.16956736,0.19230005,0.2192225,-0.008612232,-0.052166604,0.311107,0.35841003,4.80934,5.1933365,5.2850604,5.5540533,5.909988,5.6986322,5.5122175,-0.022732688,-0.026922463,0.22783475,0.043554373,-0.36327362,-0.047303002,0.20091228,-0.31971925,-0.4105766,-0.62852633,2.0787778,2.707304,-0.60314375,0.50587666,7.0,7.0,0.8553812669242147,0.8376653574181597,0.8171486221596035,1.0079522551752624,1.0492140528270149,0.7508495391191786,0.7188304126647548,0.01394918253021383,0.009304149134791441,0.008280747275712434,0.007805160455195138,0.005691439133335193,0.005031568025865394,0.005804140818647676,0.2009235144789231,0.22784727029894059,-0.3197176058703919,-0.36703379420895643,-0.410594138908867,False,False,False,False
399775,primer-cosmos-east,33341,150.14262866923974,2.294337023814426,0.0,False,False,True,False,False,False,False,False,False,False,False,28.06925704830722,5.889957987144412,0.1614899938838997,0.0778,5.579383850097656,False,False,False,False,False,False,False,False,COSMOS,371654,1,True,0.0368825872272937,False,False,False,4.592659,3.5778198,5.2169766,4.7202477,3.8937624,3.866109,4.143485,1.5022639,2.5445359,1.1119918,2.290849,3.0090606,3.1168687,2.4735258,1.0148393,-1.6391569,0.496729,0.82648546,0.027653556,-0.2773762,-1.142428,0.85413903,-0.24972266,3.3439503,0.7993581,-2.5445921,-0.7918544,0.31716603,7.0,5.0,0.013010054352204573,0.03664612465103999,0.006321345253800781,0.012047257707895614,0.027468283958868522,0.02822024516342415,0.021493007026921963,0.006094813974036927,0.005789823992348652,0.00466261000771978,0.0024631118723947043,0.002717074470625816,0.0025049834644031046,0.0036490934356124788,-1.20784963474209,0.7001967242917582,0.9241814543845079,0.628522450155508,-0.2663358691854039,False,False,False,False
399870,primer-cosmos-east,67393,150.14271905359055,2.4154394181288192,0.0,False,False,True,False,False,False,False,False,False,True,False,25.19160448181934,69.28543244018998,0.1440128451325542,0.0778,4.5843353271484375,False,False,False,False,False,False,False,False,COSMOS,371742,1,True,0.13596519332111,False,False,False,2.8135092,2.5585022,2.3557944,1.9486425,1.269547,1.2238257,1.2914714,3.2240596,3.5486739,3.7916121,4.3999486,5.2264137,5.3515406,4.931434,0.25500688,0.20270798,0.40715188,0.67909545,0.045721322,-0.0676456,0.6098598,0.72481674,-0.021924278,-2.6218235,0.015692813,2.6375165,-0.84159875,0.26742163,7.0,7.0,0.07462015404423866,0.09459358344653625,0.11407036458655144,0.16609688659031244,0.31056475449894244,0.3239266993020297,0.3043394190573608,0.005948166612490176,0.005446050068697271,0.005149293279420704,0.0040792796717628605,0.0033372755584812038,0.003071440213784915,0.004392545566055015,0.6112495347853674,0.40797165563904214,0.725213134632816,0.6574917884868479,-0.021984898813504922,False,False,False,False
400021,primer-cosmos-east,72824,150.14285552468047,2.4375850265225854,0.0,False,False,True,False,False,False,False,False,False,False,False,26.22782496560217,56.00581620479891,0.170672860073278,0.0778,5.159343719482422,False,False,False,False,False,False,False,False,COSMOS,371888,2,True,0.0242149727547595,False,False,False,2.7140257,2.6872134,2.6519964,2.6804037,2.1616395,2.4102485,2.3269277,2.9767964,3.2910018,4.263517,3.7402081,4.354404,4.2676525,4.7186823,0.026812289,0.035217144,-0.028407222,0.5187641,-0.24860899,0.083320834,0.0068099215,0.2701551,-0.16528817,-0.048690263,0.7149611,0.7636514,-0.76783556,0.34118485,7.0,7.0,0.08183542838311342,0.08398073746014084,0.08676048180197603,0.0845550133627546,0.13651930800451414,0.10856659883695495,0.11718445748396099,0.008361693760621071,0.006259616877360738,0.0024423957231480813,0.004018487522258886,0.003509152541730175,0.0030436429041564897,0.0020923622835072606,0.00739919630215654,-0.027956481452999497,0.27139217499692064,0.3543266281224924,-0.16581016120191489,False,False,False,False
400033,primer-cosmos-east,28527,150.14286348360625,2.27720250496542,0.0,False,False,True,False,False,False,False,False,False,True,False,27.73544814495954,8.8856482432799,0.1912522094503229,0.0778,4.838513374328613,False,False,False,False,False,False,False,False,COSMOS,371899,1,True,0.1588616923342079,False,False,False,5.204024,5.3506503,4.3032455,4.906526,3.6661944,3.8023226,3.8212876,0.7074144,0.8444883,2.1023529,1.610583,3.3164434,3.2341864,2.880736,-0.1466263,1.0474044,-0.60328025,1.2403315,-0.13612825,-0.018965112,0.4441242,1.1042032,-0.15509336,-0.8806617,0.873745,1.7544067,-0.71839356,0.39062688,5.0,4.0,0.00557827666493505,0.005136217092414628,0.018192891668359003,0.009840423471316695,0.033971653087802874,0.029950796064569612,0.02922945663235144,0.007264223237980297,0.005415066682988054,0.00451255268272746,0.004095093993272139,0.0024683438453613395,0.002363325424712205,0.0032895131375988568,0.7059260410751635,-0.6672198631740957,1.2084864545713092,1.1820173845467539,-0.1632398462119699,False,False,False,False
400091,primer-cosmos-east,31436,150.142918016364,2.2880152175448685,0.0,False,False,True,False,False,False,False,False,False,True,False,27.89271154355347,7.251293054544034,0.094665570198519,0.0778,9.978610038757324,False,False,False,False,False,False,False,False,COSMOS,371956,1,True,0.0721101662175172,False,False,False,6.733806,6.5609174,4.4126453,3.9773602,4.6352305,4.47154,3.973914,-1.2142082,-0.7052159,2.0205088,3.0832167,2.430998,2.5743659,2.679048,0.17288868,2.1482718,0.43528518,-0.6578704,0.16369058,0.4976261,2.583557,-0.49417982,0.6613167,-7.4724817,-3.395939,4.0765424,-1.023808,0.08521246,5.0,5.0,-0.009057734213168248,-0.0040389252983397345,0.016286620465897364,0.02519827174204431,0.01353225469462041,0.015928715913790695,0.025288052390322408,0.005899494382308995,0.005278669023568835,0.004396102359091658,0.0023136049222957826,0.0023988516629114215,0.002441783145373505,0.003487385242894798,,0.4738494479471552,-0.497974970904978,0.00386156864270815,0.6788630484979221,False,False,False,False
400102,primer-cosmos-east,72823,150.14292486884148,2.437530498782515,0.0,False,False,True,False,False,False,False,False,False,False,False,27.062374045927587,38.17674590246626,0.1318121575698303,0.0778,5.154447078704834,False,False,False,False,False,False,False,False,COSMOS,371888,2,True,0.0962780887713969,False,False,False,3.9465208,3.7217028,3.4856894,3.4839106,2.3786502,3.8021274,3.1582186,2.1587884,2.6694884,3.84435,3.3489573,4.493816,3.3841438,4.335545,0.22481792,0.23601349,0.001778669,1.1052604,-1.4234772,0.6439089,0.23779215,-0.3182168,-0.77956825,-0.8737746,4.0202756,4.89405,-0.8800445,0.22897588,7.0,7.0,0.025536469297448586,0.03198851048116258,0.03995987861716764,0.040119491992594604,0.11176760855164787,0.029956246785208203,0.054331335652590226,0.005976817313861531,0.004454201474163757,0.0017110907051589906,0.0028215502232586663,0.002498968066862498,0.00203377067056967,0.0014231526121004556,0.24590351800793508,0.004328162138107894,-0.31717006365399003,0.3292373910958857,-0.7831639424259447,False,False,False,False
400254,primer-cosmos-east,71482,150.14306236731326,2.432230849315822,0.0,False,False,True,False,False,False,False,False,False,True,False,27.29501319503595,23.87183629093695,0.1502191489461827,0.0778,6.203006744384766,False,False,False,False,False,False,False,False,COSMOS,372111,1,True,0.0505172348873472,False,False,False,4.101447,5.493734,3.7165747,3.776701,3.5338194,2.9817533,3.388654,1.86595,0.68001485,3.3321753,2.8729622,3.2354753,3.874157,3.8662848,-1.3922869,1.7771595,-0.060126416,0.24288155,0.5520662,-0.4069006,1.717033,0.7949478,0.1451656,-0.7609062,0.5736096,1.3345158,-0.82327473,0.2857457,6.0,6.0,0.02189706256745943,0.0039459373092620275,0.032142595446759896,0.030480617970136955,0.03842273838071551,0.06407857061792087,0.04385253683099312,0.006943377832497398,0.0053785100661369305,0.0022988994337734903,0.0034572614690318855,0.003027903203745529,0.0026632089645290884,0.0018369988926089415,2.219683966437397,-0.05764293619096985,0.8067226194334025,0.39492738563931473,0.14351602069477268,False,False,False,False
400403,primer-cosmos-east,16161,150.1431978266549,2.2248871110332167,0.0,False,False,True,False,False,False,False,False,False,True,False,26.137508339208228,32.212903231431966,0.1602020353421276,0.0778,3.179135322570801,False,False,False,False,False,False,False,False,COSMOS,372253,1,True,0.0089774580052491,False,False,False,2.8406432,2.920613,2.299442,1.6933008,1.9970874,2.3048034,2.2367485,2.6786208,3.131707,3.824397,4.402701,4.5731745,4.311052,4.1657553,-0.07996987,0.6211709,0.6061414,-0.30378655,-0.30771598,0.06805492,1.2273122,-0.6115025,-0.23966107,-4.4918547,1.4539045,5.9457593,-0.79533195,0.31368843,7.0,7.0,0.072763430241163,0.06765764004988577,0.12016111817618258,0.21016784934917213,0.15887450073988105,0.1196493603619952,0.12734932996659606,0.010038872722432153,0.005916866879206613,0.005249119345394337,0.0051474554803325355,0.0032811499288995572,0.003211830091388198,0.00395336393778795,1.230623587296754,0.6070057976116143,-0.6116397471685486,-0.543924039488018,-0.2401438362132265,False,False,False,False
400447,primer-cosmos-east,13749,150.14325583907137,2.213913854539576,0.0,False,False,True,False,False,False,False,False,False,True,False,27.21569544711882,13.34932125586663,0.1785627182274285,0.0778,6.112672805786133,False,False,False,False,False,False,False,False,COSMOS,372294,2,True,0.0331115075678625,False,False,False,3.784982,3.5743012,3.6173215,3.65772,3.430383,2.971377,3.310194,2.0142357,2.6408365,2.720628,2.8271317,3.3667426,3.804513,3.2860126,0.21068071,-0.04302017,-0.040398564,0.22733714,0.459006,-0.33881715,-0.083418734,0.68634313,0.12018888,0.024716625,-0.9148968,-0.93961346,-0.74820924,0.3608112,7.0,7.0,0.029887101851266126,0.036767738112833966,0.035305259949542526,0.03409287045810665,0.04229512788481255,0.06469555612371043,0.04717607673212475,0.00811975844819454,0.0052699897018939025,0.004668765174446148,0.004049577295163959,0.002921997775564588,0.0028829748110117404,0.0035339681941800793,-0.08200836336431619,-0.037939613023927475,0.6955272052812712,0.3526456321179229,0.11857869677259532,False,False,False,False
