source_id,field,id,mosaic,pixscale,compactness_f444w,labbe_compactness,flux_d020,flux_d040,flux_d050,measurable,reason
336402,primer-cosmos-west,97951,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4085926631024539,2.1003526764387326,2.8970828085849307,6.084895630876,7.090393612521849,True,None
307410,primer-cosmos-west,26023,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.7759986595081645,1.2659392816611919,2.393437289521487,3.0299462829979413,3.0843317320141646,True,None
375147,primer-cosmos-west,61790,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.7810626328136843,1.3934684308656775,1.2618218642766563,1.7583089332455961,1.6155194362980785,True,None
362149,primer-cosmos-west,40347,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.3682811244712305,2.234084476982053,11.717305665356026,26.177450699025766,31.816199329193047,True,None
365039,primer-cosmos-west,63915,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.40243738609450663,2.151296470083697,50.689792204495646,109.04877103880759,125.95696611693994,True,None
340269,primer-cosmos-west,96756,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.426520758017491,2.0948302116662365,1.4824881020953053,3.1055608647049855,3.4757701101959277,True,None
325906,primer-cosmos-west,39577,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.44042921676289504,1.887352206426414,1.1384639956019589,2.1486825340363884,2.5848966241829743,True,None
294414,primer-cosmos-west,8838,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.22368755659480322,3.0959677454415138,6.667999264778326,20.643910650381425,29.80943314990477,True,None
385436,primer-cosmos-west,51712,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.6129421068116085,1.5648711372832975,1.7259537867182069,2.7008952651201343,2.815851232176303,True,None
354633,primer-cosmos-west,17662,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5398134534864538,1.682822199680875,334.5174348457017,562.9333655386475,619.6908074172259,True,None
344739,primer-cosmos-west,33202,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.6308545413450901,1.4855410422408586,11.989047869948168,17.810222668198346,19.004456787115238,True,None
336776,primer-cosmos-west,57762,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5112040566681303,1.7758410993966178,201.1145170949452,357.14742514250736,393.41338252624075,True,None
386394,primer-cosmos-west,58990,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.27521689555964685,2.8047591061792745,18.750103221843396,52.58952275326662,68.12845985968819,True,None
322055,primer-cosmos-west,97844,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.31083758671142403,2.6103758194688855,44.588375226855526,116.39241652158915,143.44589307422,True,None
344630,primer-cosmos-west,97161,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5698588281929041,1.5765168208514384,2.184306727240913,3.4435962973942544,3.8330664002655386,True,None
366423,primer-cosmos-west,63918,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5103853126713783,1.7625145465249006,223.86023134416217,394.5569141325153,438.610253442577,True,None
384988,primer-cosmos-west,75801,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.2565514574420937,2.8776840009226516,0.7280646506421116,2.0951399967901443,2.837889357172891,True,None
330154,primer-cosmos-west,68353,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.2840643372717361,2.682887012320859,14.497219523981952,38.89440197565557,51.03498616974895,True,None
367212,primer-cosmos-west,56939,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.2766066629923338,2.570316251747999,0.4438400436549559,1.1408092773828744,1.6045891261385017,True,None
321413,primer-cosmos-west,52690,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.11113556317880884,5.816926543809563,0.23879102417343773,1.389029846937941,2.148646367942913,True,None
384811,primer-cosmos-west,75799,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.27200391326663875,2.72604576156583,4.8751113902640455,13.289776742590602,17.92294578308178,True,None
305116,primer-cosmos-west,57494,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.2978407333320088,2.6549131604501692,36.37550538527657,96.57380796539677,122.13072731300355,True,None
380695,primer-cosmos-west,116145,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4788531595421126,1.9741201182583172,2.221205429904716,4.384926325959515,4.638594077626364,True,None
293298,primer-cosmos-west,5314,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.198632861138818,3.4124432518607932,3.535344037906326,12.06416090515973,17.798384505147865,True,None
345594,primer-cosmos-west,58116,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4766340388937836,1.9012100983423263,1.3621470633512227,2.589727752270689,2.8578468011068194,True,None
295932,primer-cosmos-west,11306,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.19496943304886638,3.3180064619484804,0.6146205545287625,2.0393149715727925,3.1523944287960073,True,None
361012,primer-cosmos-west,48370,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.2601459760231774,3.1831202303979356,0.5525454093875085,1.7588184708348877,2.123982149692295,True,None
391171,primer-cosmos-west,107735,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.6221388036716282,1.5215355598926052,1.8473797964489906,2.8108540529243022,2.9694013386505596,True,None
369723,primer-cosmos-west,93781,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.44254079578149763,2.106369473004865,1.903209378393434,4.008862135384494,4.300641650522847,True,None
356521,primer-cosmos-west,93081,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4237074359689735,2.1147714056835505,3.1129911866138764,6.583264747595931,7.34702986624438,True,None
368020,primer-cosmos-west,67010,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.46021743839140994,1.5692973544591475,0.18205688586395205,0.28570138934737094,0.3955888470899589,True,None
363657,primer-cosmos-west,55424,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5090371712560319,1.8984456864367236,0.34443623169481996,0.6538934783135508,0.6766425933983078,True,None
369711,primer-cosmos-west,92046,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5908848481954188,1.6119680721218868,3.453101773689778,5.566289808975379,5.843950448612215,True,None
349564,primer-cosmos-west,45300,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.8814985321591509,1.4705132450920664,0.6184257629732186,0.9094032755582848,0.7015618749340861,True,None
357272,primer-cosmos-west,103738,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.48032393850099303,1.8270588293834424,24.67780624839227,45.08780379593898,51.37742317280164,True,None
383830,primer-cosmos-west,108004,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.24486292946268792,2.898250377953766,0.4967148679457798,1.4396040537591113,2.028542536168052,True,None
367674,primer-cosmos-west,99317,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.28686974498085566,2.6778651056149454,5.083730025311807,13.613543241149472,17.721387892093922,True,None
359084,primer-cosmos-west,64452,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.1996643697834625,2.982443708985808,0.15984314964399243,0.4767231960802023,0.8005592075208187,True,None
311712,primer-cosmos-west,43221,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.61076625172166,1.539465510890406,0.19814791216734212,0.30504187683656464,0.3244251161697169,True,None
340849,primer-cosmos-west,44825,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,9.554149240632539,0.6894034063299389,0.20096167794472236,0.13854366531687176,0.021033968894902624,True,None
321049,primer-cosmos-west,24276,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.43556697946905537,2.006004489742982,0.771030250409427,1.5466901440489662,1.7701760848567825,True,None
351869,primer-cosmos-west,66312,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.31660990349179663,2.4436052340176575,0.47249168193225444,1.1545831469994632,1.4923465018664417,True,None
332121,primer-cosmos-west,47877,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.7571806621602062,1.4483464951316698,0.38540868418948077,0.5582053169391431,0.5090049224050772,True,None
