reason_excluded,tier,ranking_score,field,id,source_id,ra,dec,sky_group,picked,in_any_list,in_hviding25_B1,y,mag_f444w
published-or-labelled,equal_burden,0.9838798,primer-uds-north,66283,110205,34.42961707031422,-5.11229603358418,105356,True,False,False,0.0,24.81811430277472
rule-selected,equal_burden,0.9838746,ceers-full,38175,560003,214.79932818631917,52.774004101124284,523646,True,False,False,,26.37329951772069
published-or-labelled,equal_burden,0.98384196,primer-uds-south,11720,28804,34.27028403200208,-5.300719385607075,27480,True,True,False,,25.783199470366814
,equal_burden,0.98372227,primer-uds-south,11577,105391,34.41970190413583,-5.300940260702541,100733,False,False,False,,26.100840735634783
published-or-labelled,equal_burden,0.9837023,gdn,67188,466492,189.07208397049874,62.27342944761371,435463,False,True,False,,25.674924691121348
published-or-labelled,equal_burden,0.9836939,primer-uds-north,82275,10031,34.22631161643675,-5.088099887284117,9476,True,True,False,,25.675489469790254
published-or-labelled,equal_burden,0.9835123,primer-uds-south,44383,28390,34.269224309315064,-5.247385025985469,27077,True,False,False,0.0,26.696968242704763
published-or-labelled,equal_burden,0.98349285,gds,40175,197338,53.11154117008917,-27.798073590862895,187302,True,True,False,,26.991540245790354
rule-selected,equal_burden,0.983491,gds,20056,198010,53.112710909078196,-27.838269062704104,187935,True,False,False,,26.84030538345774
published-or-labelled,equal_burden,0.98341984,primer-cosmos-west,75011,318732,150.0729025195731,2.3236213045710437,298336,True,True,False,1.0,26.441266897212778
published-or-labelled,equal_burden,0.98341906,primer-uds-south,50888,68872,34.34392964557362,-5.236679705477725,65693,True,True,False,,26.37704583969259
published-or-labelled,equal_burden,0.9832806,primer-cosmos-west,53907,353115,150.09902639052297,2.2704005760004766,328698,True,True,False,,26.89059877798011
published-or-labelled,equal_burden,0.98317224,primer-uds-north,61531,126889,34.466942857250615,-5.119225803383441,121369,True,True,False,,25.920455387052403
rule-selected,equal_burden,0.9830877,gds-sw,10042,205668,53.12608291617269,-27.906891744098182,195041,True,False,False,,26.889990415999456
published-or-labelled,equal_burden,0.98304784,primer-uds-north,3592,75507,34.35740045609836,-5.204713786796969,72032,True,True,False,,26.056545599651844
rule-selected,equal_burden,0.9830249,primer-uds-south,61989,114914,34.44026361688564,-5.217471579368159,109877,True,False,False,,26.989857337980283
,equal_burden,0.98301625,primer-uds-south,44427,71487,34.34928123071394,-5.2473507431253825,68193,False,False,False,,25.799230803809284
rule-selected,equal_burden,0.9830132,primer-cosmos-west,95929,320483,150.07423685805583,2.406047856478975,299877,True,False,False,,24.622925387343578
published-or-labelled,equal_burden,0.9829433,primer-uds-north,19857,78416,34.36351523371202,-5.176964032563154,74830,True,True,False,1.0,24.418868982254267
published-or-labelled,equal_burden,0.98292613,primer-uds-south,23438,66039,34.33827056315519,-5.28089510517798,62984,False,True,True,1.0,24.982351196760526
rule-selected,equal_burden,0.9828678,primer-cosmos-west,111092,384909,150.12764336192345,2.4772479508011416,357567,True,False,False,,26.596491683479876
published-or-labelled,equal_burden,0.98282635,primer-uds-north,60926,27439,34.26703383884025,-5.120075180805958,26157,True,True,False,,25.293854620706856
published-or-labelled,equal_burden,0.9828002,ceers-full,70973,556662,214.78037250202235,52.83479975144828,520493,False,True,False,,27.001263068371895
,equal_burden,0.98277825,primer-uds-south,60228,96024,34.40058527853454,-5.220705488741068,91745,False,False,False,,24.624661740948408
published-or-labelled,equal_burden,0.98262185,primer-cosmos-east,70821,411522,150.15507696544267,2.429352863466766,382794,True,True,False,,25.85664878850449
published-or-labelled,equal_burden,0.9826091,primer-uds-south,53632,128143,34.469745707683785,-5.231917117429038,122572,True,True,False,,27.168499794456412
published-or-labelled,equal_burden,0.9826013,ceers-full,54373,564842,214.82345374671925,52.83027670970119,528268,False,True,True,1.0,25.08370418118954
,equal_burden,0.98259974,primer-uds-south,31014,26631,34.26512443990419,-5.2685223413374365,25381,False,False,False,,25.504966400915965
,equal_burden,0.9824955,gds-sw,18317,192644,53.10282982126792,-27.890966632617555,182891,False,False,False,,25.947889743316754
published-or-labelled,equal_burden,0.98244447,ceers-full,78069,585010,214.90222738770214,52.93937142796653,547376,True,True,False,,26.761966071970498
published-or-labelled,equal_burden,0.98226786,primer-uds-south,17604,51026,34.31148794947745,-5.290995621288485,48690,True,True,True,,26.087053847475715
published-or-labelled,equal_burden,0.98222494,primer-uds-north,52827,123862,34.46035723648151,-5.131556800189909,118481,True,True,False,,23.5415702623179
published-or-labelled,equal_burden,0.9821849,gds,24555,206765,53.12805111955162,-27.82917122164247,196067,False,True,False,1.0,26.777346157675243
published-or-labelled,equal_burden,0.9821636,primer-uds-north,62121,67056,34.34025110793169,-5.118708071473001,63951,True,True,False,,26.168556629368396
published-or-labelled,equal_burden,0.9821309,ceers-full,81124,561318,214.80574962290623,52.8780463134583,524909,True,True,False,,26.322104047475218
rule-selected,equal_burden,0.98212916,primer-uds-south,7465,62737,34.33188413156022,-5.308762587664193,59825,True,False,False,,26.15331807062121
published-or-labelled,equal_burden,0.98210996,primer-cosmos-west,33765,307528,150.062554439085,2.2257254143801872,288245,True,True,False,,25.948917832022232
published-or-labelled,equal_burden,0.9820847,gdn,16334,489501,189.19796925671014,62.17701586127133,457356,True,True,False,1.0,26.677233254252037
published-or-labelled,equal_burden,0.98202145,primer-uds-north,32850,62593,34.33164289088879,-5.1592333753619,59687,True,True,False,,24.982569815982743
rule-selected,equal_burden,0.9819561,primer-uds-south,22377,91520,34.39149142530542,-5.282773352870081,87402,True,False,False,,25.525295165775876
published-or-labelled,equal_burden,0.9818693,ceers-full,60925,577548,214.8761439086176,52.88083153718594,540307,True,True,True,1.0,25.877239542754666
published-or-labelled,equal_burden,0.98174345,primer-uds-north,37721,98219,34.4049844387063,-5.152606889817743,93845,True,True,False,,25.681933874995913
published-or-labelled,equal_burden,0.9817162,ceers-full,30759,591916,214.9278205439982,52.84999968834927,553896,True,True,False,1.0,26.9174495889515
published-or-labelled,equal_burden,0.9816692,primer-cosmos-east,38011,393440,150.13625999903627,2.308028977479908,365668,True,True,False,1.0,26.403668636919708
rule-selected,equal_burden,0.9816638,primer-cosmos-east,70104,398714,150.14156970004012,2.4263262971596022,370642,True,False,False,,26.55560927701107
rule-selected,equal_burden,0.981571,primer-cosmos-west,30016,351987,150.09816212698274,2.2127367685011423,327682,True,False,False,,26.527475454640584
rule-selected,equal_burden,0.9814826,primer-cosmos-west,22506,352155,150.0982909102475,2.192191661775698,327836,True,False,False,,25.66831773060632
published-or-labelled,equal_burden,0.98143137,primer-uds-south,66107,115235,34.440988098201736,-5.20933689180298,110180,True,True,False,,26.711995870194272
rule-selected,equal_burden,0.9814288,primer-uds-south,20653,79346,34.36555402232156,-5.28567209117492,75718,True,False,False,,26.66018751581763
published-or-labelled,equal_burden,0.9813861,primer-cosmos-west,67730,312610,150.06783844986984,2.3033032831501887,292888,True,True,False,1.0,25.923600722701963
,equal_burden,0.9812265,primer-uds-north,22671,60513,34.32771433090502,-5.173116620576559,57695,False,False,False,,25.176810393334605
published-or-labelled,equal_burden,0.9811427,primer-cosmos-west,98319,385954,150.12873065703704,2.4163333433591903,358598,True,True,False,,25.32037167588243
published-or-labelled,equal_burden,0.9811236,primer-cosmos-east,40550,386395,150.12914696464858,2.315813884940691,358989,True,True,False,,25.070690003191466
published-or-labelled,equal_burden,0.9810511,primer-uds-north,25768,134898,34.483605309671916,-5.168929334327156,129066,False,True,False,1.0,24.844621723204995
rule-selected,equal_burden,0.9810126,primer-uds-north,42930,61893,34.33029938243387,-5.145571941049561,59014,True,False,False,,26.10978335718348
rule-selected,equal_burden,0.98097056,gdn,64851,473468,189.11800286105253,62.268967982381845,442138,True,False,False,,26.91234830540403
published-or-labelled,equal_burden,0.9809607,primer-uds-north,20805,67461,34.340991180180374,-5.175487084106893,64342,True,True,False,,26.860650442989975
published-or-labelled,equal_burden,0.9808402,primer-uds-south,38435,74604,34.35550819550677,-5.256449575724696,71164,True,True,False,,26.771493060509048
published-or-labelled,equal_burden,0.9808048,primer-uds-north,35833,148737,34.51417935283128,-5.155045961692878,142326,True,True,False,,25.54923919269052
,equal_burden,0.9807435,ceers-full,4719,630773,215.16774447416662,52.97285128182334,590721,False,False,False,,25.686811435350396
,equal_burden,0.98071754,gds-sw,12181,167585,53.06240952043809,-27.90183315351425,159711,False,False,False,,25.821333550386473
rule-selected,equal_burden,0.9806826,primer-cosmos-west,50246,340611,150.08980929412544,2.261682511174039,317658,True,False,False,,25.4595071874682
rule-selected,equal_burden,0.9805587,gdn,82142,533119,189.3368937103718,62.301121708576474,498253,True,False,False,,23.747288442987706
published-or-labelled,equal_burden,0.98053783,primer-uds-south,34668,109866,34.428902424135835,-5.262665525246181,105030,True,False,False,0.0,26.713535525280086
,equal_burden,0.98052835,ceers-full,64015,565973,214.82843054162956,52.853444169477974,529344,False,False,False,,26.17120696886881
,equal_burden,0.9803713,gds-sw,7615,190599,53.099370947946746,-27.91994147956829,180976,False,False,False,,26.300837163166197
published-or-labelled,equal_burden,0.980327,primer-cosmos-east,68491,429476,150.1776871178977,2.4195596756529976,399912,True,True,False,,26.801860908527843
published-or-labelled,equal_burden,0.9803191,gdn,58657,489441,189.1977224750413,62.25696621650951,457298,True,False,False,0.0,26.78323098737731
,equal_burden,0.98030865,primer-uds-south,3951,135509,34.48485374293454,-5.316090793696145,129656,False,False,False,,24.649293696699758
,equal_burden,0.98029953,gdn,31477,478939,189.14931945046862,62.20747682232171,447352,False,False,False,,24.628133322157844
rule-selected,equal_burden,0.98028934,primer-uds-north,16483,73027,34.3523732969027,-5.181681272045525,69674,True,False,False,,26.53621206885675
published-or-labelled,equal_burden,0.9801588,primer-uds-north,36569,11111,34.22888129436682,-5.154073107762508,10505,False,True,False,1.0,27.20818106866414
,equal_burden,0.98014796,gdn,15600,488557,189.19395225184067,62.17535787845711,456469,False,False,False,,26.675943442346387
,equal_burden,0.98014075,primer-cosmos-east,74321,423870,150.17001005963783,2.4437140684700185,394552,False,False,False,,24.958164902812033
rule-selected,equal_burden,0.98011196,gdn,45546,461949,189.0361800974514,62.23415852202989,431119,True,False,False,,25.975802694188207
,equal_burden,0.98010963,gdn,4640,493932,189.214322702813,62.149051155359345,461470,False,False,False,,25.449772410869567
published-or-labelled,equal_burden,0.98008376,gds,59698,242763,53.179225704888864,-27.758719481786507,229384,True,True,False,,26.445913039130847
,equal_burden,0.98007435,primer-uds-north,41052,102518,34.4136820137667,-5.148074600046551,97962,False,False,False,,25.67940824732915
published-or-labelled,equal_burden,0.97986764,primer-cosmos-west,12311,303820,150.05827880817208,2.1613472191669976,284798,True,True,False,,26.644298044448373
published-or-labelled,equal_burden,0.97976553,primer-uds-south,66202,24676,34.26054863236043,-5.209164266430288,23521,True,True,False,,26.290206055369794
published-or-labelled,equal_burden,0.9797617,gds,38174,214148,53.140782033585914,-27.802178850855952,202940,True,True,False,1.0,26.493131339207366
rule-selected,equal_burden,0.9796469,primer-uds-south,4246,131484,34.4766827324304,-5.315506461719713,125777,True,False,False,,26.129828220390525
published-or-labelled,equal_burden,0.97963434,gds,34874,217529,53.14529747102159,-27.80866743051928,206030,True,True,False,,25.85243258207496
rule-selected,equal_burden,0.97961265,gdn,67654,525704,189.31280345775687,62.274232939489906,491273,True,False,False,,26.9656092609079
published-or-labelled,equal_burden,0.9795343,gds,47103,212842,53.13904119249008,-27.784441828666363,201724,True,True,False,1.0,25.425472734827448
published-or-labelled,equal_burden,0.9794611,primer-cosmos-east,18852,394006,150.13680953107183,2.2375646492364236,366186,True,True,False,,27.088450219045626
published-or-labelled,equal_burden,0.979379,primer-cosmos-east,63790,394309,150.13711245535063,2.401208978647881,366474,True,True,False,,26.29393400803174
published-or-labelled,equal_burden,0.9793565,gdn,42019,469414,189.09147346171113,62.22810865423824,438261,True,True,False,1.0,26.940574750985075
published-or-labelled,equal_burden,0.9793125,primer-cosmos-east,24219,416466,150.16063737787186,2.2600857333911475,387482,True,True,False,,27.188419754003544
published-or-labelled,equal_burden,0.97926664,primer-cosmos-east,79519,416779,150.16103046975013,2.465802504619987,387785,True,True,False,1.0,25.585540850636704
rule-selected,equal_burden,0.9792047,gdn,57809,493123,189.2115251301608,62.255334225513366,460760,True,False,False,,26.8307061582952
published-or-labelled,equal_burden,0.9791488,ceers-full,23633,597487,214.94901851044662,52.851746544320925,559186,True,True,False,,24.46948472106799
published-or-labelled,equal_burden,0.9791399,ceers-full,33517,570933,214.85011353091312,52.800050991763484,534055,True,True,False,,26.373231576334824
published-or-labelled,equal_burden,0.979071,primer-uds-south,42658,96626,34.401815967653775,-5.250166460999582,92324,True,True,True,,26.030871419767347
published-or-labelled,equal_burden,0.97903985,ceers-full,79129,587929,214.9125030019929,52.94943955491056,550135,True,True,False,,26.380891587049263
published-or-labelled,equal_burden,0.9790383,primer-cosmos-east,57753,428125,150.17583929898242,2.3787269338888017,398604,True,True,False,1.0,26.164051229787894
,equal_burden,0.9789762,ceers-full,54661,553915,214.76127484660546,52.78617132644899,517893,False,False,False,,26.671899313687362
,equal_burden,0.9789339,primer-uds-north,25082,142676,34.499051390912705,-5.169836460545705,136535,False,False,False,,26.87793934772394
,equal_burden,0.9789295,primer-cosmos-west,114692,384681,150.1274111565892,2.4972251445311033,357355,False,False,False,,26.784325936994758
rule-selected,equal_burden,0.9787999,gds,20835,232484,53.16480437798905,-27.836966463814456,219789,True,False,False,,22.94173607391178
rule-selected,equal_burden,0.9787565,gds,59836,212343,53.138328860231994,-27.758372108872358,201266,True,False,False,,26.264796213771273
published-or-labelled,equal_burden,0.9787412,primer-uds-north,36272,120369,34.45249317884531,-5.154707476080282,115134,True,True,False,,25.208775051296968
published-or-labelled,equal_burden,0.9786786,primer-uds-north,46452,15360,34.23846321404082,-5.14043769592516,14557,True,True,False,,26.74564202408321
rule-selected,equal_burden,0.9786296,primer-uds-north,67083,3384,34.208561247564006,-5.111142873470747,3192,True,False,False,,26.779565672420937
,equal_burden,0.9784636,primer-cosmos-west,54568,318835,150.07297668277408,2.272485975542866,298424,False,False,False,,26.49303254825061
published-or-labelled,equal_burden,0.9784549,primer-uds-south,57632,82968,34.373598400282525,-5.225203276738599,79198,True,True,False,,25.06621548065462
published-or-labelled,equal_burden,0.9783176,ceers-full,31636,590975,214.92414888944103,52.84905031797728,553013,True,True,True,1.0,24.600293436282755
,equal_burden,0.9781697,primer-cosmos-west,11093,303094,150.05741255841144,2.160651167798082,284131,False,False,False,,26.593388560128908
rule-selected,equal_burden,0.9781668,ceers-full,22601,561692,214.80759371250977,52.74794231712723,525265,True,False,False,,25.655287403638145
published-or-labelled,equal_burden,0.9781512,ceers-full,16309,599271,214.95519332295783,52.84302050545201,560852,True,True,False,,25.020713742964055
published-or-labelled,equal_burden,0.9781031,primer-uds-south,43007,12019,34.23089955977779,-5.249565895642767,11364,True,True,False,,25.029944162167787
rule-selected,equal_burden,0.97794396,primer-uds-south,74486,95590,34.39968614102121,-5.193675867221756,91327,True,False,False,,26.210806384995625
,equal_burden,0.9777834,primer-cosmos-west,38542,360340,150.10489409795713,2.2390242486792036,335094,False,False,False,,24.567510408075492
published-or-labelled,equal_burden,0.9777242,primer-uds-south,28106,99489,34.40754191212048,-5.27313381667564,95062,True,True,False,,26.889028036411975
published-or-labelled,equal_burden,0.97764194,primer-uds-south,14355,34571,34.28338871433949,-5.296289485237822,33025,True,True,False,,26.39470138138661
rule-selected,equal_burden,0.977597,primer-uds-south,25643,35957,34.28604026574282,-5.277035573753161,34353,True,False,False,,26.89511541591772
rule-selected,equal_burden,0.97756034,primer-uds-south,15626,38485,34.29069801953828,-5.294294571657238,36757,True,False,False,,26.13405426821115
rule-selected,equal_burden,0.9775564,gdn,36415,517482,189.28790858980426,62.2174580826015,483552,True,False,False,,24.471300145706216
,equal_burden,0.97753125,primer-cosmos-west,8363,300776,150.05469282939964,2.156991532206603,282010,False,False,False,,25.868634531529402
,equal_burden,0.97736603,primer-uds-south,9685,43584,34.29940896832767,-5.30439848541944,41616,False,False,False,,26.586746968320973
published-or-labelled,equal_burden,0.97723925,ceers-full,55071,550081,214.7018835367631,52.74408695944511,514246,True,True,False,,27.158169757025004
published-or-labelled,equal_burden,0.9771267,primer-uds-south,23550,12689,34.232426218263655,-5.2806533321126174,12003,True,False,False,0.0,26.262859495571533
published-or-labelled,equal_burden,0.9770886,primer-uds-north,78102,25880,34.263323953783164,-5.09513861291507,24660,True,True,False,,26.70542132182623
rule-selected,equal_burden,0.9770174,primer-uds-north,70824,23715,34.25809794997118,-5.106007647887356,22560,True,False,False,,26.64715305760591
,equal_burden,0.977013,primer-uds-north,1052,76294,34.359117980415924,-5.210103076797338,72787,False,False,False,,25.169457816493207
published-or-labelled,equal_burden,0.9769811,primer-uds-south,51180,68913,34.34400324664571,-5.236179148111437,65731,True,True,False,,24.84246517327617
published-or-labelled,equal_burden,0.9768976,gds-sw,42114,159272,53.04105359377501,-27.854471723535745,152068,True,True,False,1.0,25.40959259498674
rule-selected,equal_burden,0.97689736,gds-sw,34175,154689,53.02602642791013,-27.867162336262552,147927,True,False,False,,25.332746528151468
published-or-labelled,equal_burden,0.97678083,gds,19528,200250,53.11668254248728,-27.83979284318243,190037,True,True,False,,24.999052272557712
published-or-labelled,equal_burden,0.97664315,ceers-full,73887,554575,214.76658198669276,52.831522824153375,518506,True,True,False,,25.594846564520537
published-or-labelled,equal_burden,0.97649187,gds,2947,210911,53.13586408202085,-27.87164251860678,199917,True,True,False,1.0,26.06502067010493
rule-selected,equal_burden,0.976459,primer-cosmos-east,27688,432273,150.18158252933736,2.2736627025905327,402596,True,False,False,,26.863479832096324
rule-selected,equal_burden,0.97605795,primer-cosmos-east,77283,406228,150.14924059401096,2.455867556441103,377698,True,False,False,,26.954913803596817
published-or-labelled,equal_burden,0.9759092,primer-uds-north,36534,105458,34.41985962412056,-5.154215088740647,100799,True,True,False,1.0,24.270021441355695
published-or-labelled,equal_burden,0.9756568,ceers-full,35315,581243,214.889683751232,52.83298148933043,543825,True,True,False,,27.209539978624168
published-or-labelled,equal_burden,0.97564745,gds,56437,209262,53.13266576210186,-27.76549027177905,198386,True,True,False,1.0,24.242103633497262
,equal_burden,0.9753885,gdn,41250,499315,189.23222023620067,62.226758210180904,466588,False,False,False,,26.877125095034355
rule-selected,equal_burden,0.97531635,primer-uds-north,55371,12742,34.23254294500651,-5.1279215181300435,12056,True,False,False,,25.88115066555793
published-or-labelled,equal_burden,0.975078,ceers-full,44037,590383,214.9219035078965,52.87619984206289,552450,False,False,False,0.0,26.715038992107175
published-or-labelled,equal_burden,0.97507715,primer-uds-north,59869,89451,34.38713541227717,-5.121605301425851,85409,False,True,True,,26.62214030708068
rule-selected,equal_burden,0.974834,ceers-full,61055,561820,214.80817050893785,52.832212364193865,525389,True,False,False,,24.442362206600848
,equal_burden,0.97469634,primer-cosmos-west,94026,359132,150.10385498033818,2.397886173268677,333999,False,False,False,,26.944567374161547
published-or-labelled,equal_burden,0.97459227,primer-uds-south,33451,73068,34.35246119249341,-5.264609978933602,69715,True,True,False,1.0,26.931981090362225
,equal_burden,0.97441155,ceers-full,29242,626857,215.10797601828213,52.97617601964216,586985,False,False,False,,27.182008073025763
published-or-labelled,equal_burden,0.97435194,primer-uds-south,33867,39916,34.29312131027567,-5.264070075554663,38125,True,True,False,,25.25404078423712
,equal_burden,0.9743485,gdn,36341,496363,189.22247440117332,62.21749894990227,463805,False,False,False,,26.707080967751523
published-or-labelled,equal_burden,0.9742042,ceers-full,40179,570764,214.84938773131412,52.811823634246345,533896,True,True,False,,25.243832036838846
published-or-labelled,equal_burden,0.9741908,primer-uds-north,40125,53141,34.3150535839519,-5.1493528909452895,50699,True,True,False,,25.052486508424497
,equal_burden,0.97402143,primer-uds-south,37294,74873,34.35610383699707,-5.258232856146237,71419,False,False,False,,25.97901964679971
published-or-labelled,equal_burden,0.973948,primer-uds-south,26611,83583,34.37485390496797,-5.275528199347832,79788,True,True,True,1.0,26.735474063167615
published-or-labelled,equal_burden,0.9737591,primer-uds-north,47411,77053,34.36071825381506,-5.139081331508376,73520,True,True,False,1.0,26.45595842209628
rule-selected,equal_burden,0.97375405,primer-uds-north,32646,149918,34.51867387970502,-5.1594671837134936,143432,True,False,False,,26.16500809208307
,equal_burden,0.97371936,primer-uds-north,61896,130274,34.47431864485633,-5.118682382629522,124621,False,False,False,,26.832886213772916
,equal_burden,0.9733537,primer-uds-north,69219,134473,34.48275601234495,-5.108217290121113,128630,False,False,False,,24.622351099808817
,equal_burden,0.9732103,ceers-full,14356,574501,214.86455363848532,52.77423618832481,537426,False,False,False,,26.26902862617704
published-or-labelled,equal_burden,0.9730724,primer-uds-south,44993,90331,34.388983936041825,-5.246661178851072,86251,True,False,False,0.0,26.699818466647052
rule-selected,equal_burden,0.9730342,gds-sw,14285,162448,53.050309153772304,-27.900048049607086,154983,True,False,False,,25.096621006170214
,equal_burden,0.9728984,primer-cosmos-west,108587,372754,150.11582040195398,2.4637108713139506,346247,False,False,False,,24.297222598705904
,equal_burden,0.972897,primer-cosmos-east,53528,442053,150.19713511186993,2.3641546982449886,411966,False,False,False,,26.88454243262293
,equal_burden,0.972811,primer-uds-south,4937,139126,34.49205458521418,-5.31421886849653,133124,False,False,False,,27.210372866617988
,equal_burden,0.9727979,primer-cosmos-east,52995,416294,150.1604542979413,2.3621979789240686,387318,False,False,False,,26.543088489878613
rule-selected,equal_burden,0.9727812,gdn,15869,511849,189.26964155312186,62.17592088279645,478272,True,False,False,,26.315625664102548
published-or-labelled,equal_burden,0.9727454,primer-uds-north,24169,87734,34.38359977346555,-5.171058448236316,83770,True,False,False,0.0,26.642323649763362
published-or-labelled,equal_burden,0.97253954,primer-uds-south,37427,145455,34.50493770078176,-5.257979528161563,139205,False,True,False,1.0,25.758682979509313
rule-selected,equal_burden,0.972462,gdn,10262,506470,189.25363871516487,62.163408090665285,473248,True,False,False,,27.129391274147206
,equal_burden,0.97238135,gds-sw,37204,154163,53.02367682767698,-27.862368674881004,147443,False,False,False,,27.00467311513288
,equal_burden,0.97235334,primer-uds-north,43387,127072,34.46732389874519,-5.144923042418159,121543,False,False,False,,25.626125626030674
rule-selected,equal_burden,0.9721921,gdn,88872,512360,189.27113402491835,62.32083504032937,478750,True,False,False,,26.45829946234154
,equal_burden,0.97217554,primer-cosmos-east,23532,403633,150.14653758269134,2.2573255855768406,375311,False,False,False,,25.545198882565863
published-or-labelled,equal_burden,0.97205037,primer-uds-south,54532,141289,34.49635725550898,-5.2303616516031,135209,False,True,False,,26.71426041945085
published-or-labelled,equal_burden,0.971997,primer-uds-north,44195,59037,34.32515592884706,-5.143685286004948,56292,True,True,True,1.0,24.76050435410739
published-or-labelled,equal_burden,0.9715786,primer-uds-south,15006,27975,34.26826574004721,-5.295207617845461,26674,False,True,False,1.0,26.039733521171954
,equal_burden,0.9715121,primer-uds-north,46416,12608,34.232229096999795,-5.140504091929434,11924,False,False,False,,26.014622670260685
,equal_burden,0.9714541,primer-cosmos-west,85794,356749,150.1019392378639,2.3648554710047796,331900,False,False,False,,26.983553118504886
published-or-labelled,equal_burden,0.97145265,gdn,64586,490982,189.2037705291708,62.26842763632252,458749,True,True,False,1.0,26.616921532514326
published-or-labelled,equal_burden,0.9713926,primer-uds-south,65705,31845,34.277608680824315,-5.210173142158668,30393,False,True,False,1.0,26.36132564556421
,equal_burden,0.9713273,ceers-full,77189,572886,214.85826074876033,52.90554171540034,535898,False,False,False,,24.530572665897783
published-or-labelled,equal_burden,0.97130793,ceers-full,18848,618550,215.0371962722903,52.90671428152801,579112,False,True,False,1.0,25.74526616684587
rule-selected,equal_burden,0.97116625,gdn,34916,483475,189.1712147056074,62.21475242422605,451647,True,False,False,,26.367538346954618
published-or-labelled,equal_burden,0.9710847,primer-uds-north,15825,111235,34.43186512690106,-5.182780341052433,106313,True,True,False,,25.815771980634832
published-or-labelled,equal_burden,0.9710373,primer-cosmos-west,39623,365791,150.10960434251388,2.2414121050928437,340002,True,True,False,,27.06946904554607
published-or-labelled,equal_burden,0.9707036,ceers-full,79735,553543,214.7579765724041,52.83970589238904,517536,True,True,False,,25.629544787587797
,equal_burden,0.97068995,primer-uds-south,36315,90373,34.38906345918434,-5.259906088217185,86298,False,False,False,,25.557446792858293
published-or-labelled,equal_burden,0.97068906,ceers-full,11660,624109,215.07599885263022,52.92133295704912,584367,True,True,False,,25.29583170337072
,equal_burden,0.97062916,ceers-full,51887,576471,214.87199850893109,52.859309727398355,539298,False,False,False,,27.18040213268586
rule-selected,equal_burden,0.97061557,primer-cosmos-east,47603,422054,150.16765409115868,2.3419915076216813,392823,True,False,False,,23.874274733141558
published-or-labelled,equal_burden,0.9702798,ceers-full,58886,606709,214.98567217390013,52.956230280245926,567952,False,True,False,1.0,25.904358243992
rule-selected,equal_burden,0.9701536,primer-uds-north,20893,77044,34.36069906752236,-5.175408781798984,73511,True,False,False,,25.800201783360684
published-or-labelled,equal_burden,0.97003824,primer-uds-south,10036,86816,34.381671053337776,-5.303742397931006,82885,False,True,False,1.0,25.872484258391978
published-or-labelled,equal_burden,0.9700261,primer-uds-north,71036,28369,34.26918243991459,-5.105758244026397,27056,False,True,False,,26.835227530290062
,equal_burden,0.96946365,primer-uds-north,37282,145345,34.50469923842044,-5.153132815241518,139097,False,False,False,,26.925177680673208
,equal_burden,0.96914244,primer-uds-north,70278,128688,34.47092599205968,-5.106758961388486,123090,False,False,False,,26.436064749763514
published-or-labelled,equal_burden,0.96912605,gds-sw,45661,194406,53.10604508339836,-27.848219579244443,184542,True,True,False,,25.657416826081093
published-or-labelled,equal_burden,0.96906126,primer-uds-south,23219,61913,34.33032238111879,-5.281244493683604,59033,True,True,False,,26.337480567749722
rule-selected,equal_burden,0.96904266,primer-uds-north,31469,120328,34.45238162323515,-5.161139248538976,115042,True,False,False,,24.223373727469962
published-or-labelled,equal_burden,0.9690272,primer-uds-north,14892,95346,34.39917766880316,-5.184322740136537,91087,True,True,False,,25.398273683727492
,equal_burden,0.9688807,primer-uds-south,38388,22834,34.255568304593545,-5.256575780395725,21738,False,False,False,,25.690989881392404
published-or-labelled,equal_burden,0.9688126,primer-uds-south,27429,94014,34.39650771008642,-5.274230821987227,89802,True,True,False,,26.532992349958015
published-or-labelled,equal_burden,0.96880835,primer-cosmos-east,76936,375311,150.11815159174927,2.454310866537631,348582,True,True,False,,27.228396613375676
published-or-labelled,equal_burden,0.96868104,primer-uds-north,50323,104474,34.41782166721476,-5.134841864807843,99858,True,True,True,,25.46016881186314
published-or-labelled,equal_burden,0.9680156,primer-uds-south,61764,82283,34.372139757652356,-5.217964232892412,78545,True,True,False,,25.591356563567288
rule-selected,equal_burden,0.96799964,primer-uds-south,54494,147032,34.50868738309476,-5.230432231757958,140684,True,False,False,,26.140150080744128
published-or-labelled,equal_burden,0.9677586,primer-cosmos-west,37911,324984,150.0777708145623,2.237529143931185,303842,True,True,False,,25.436434729048262
published-or-labelled,equal_burden,0.96766216,primer-uds-north,70428,5051,34.213954629305825,-5.106549390744509,4778,True,True,False,,26.82936945627173
published-or-labelled,equal_burden,0.96764314,gds-sw,22988,177631,53.07885863476961,-27.884150308040176,169010,True,True,False,,22.917257223364253
,equal_burden,0.9675932,primer-uds-south,48209,30845,34.27509602611143,-5.241288935123387,29429,False,False,False,,26.917082913940625
published-or-labelled,equal_burden,0.9674992,primer-cosmos-west,100934,373189,150.11617228940875,2.427452665145499,346637,False,True,False,,27.175631370492717
,equal_burden,0.96730083,primer-cosmos-west,16231,309859,150.0650601431974,2.1703281665083245,290410,False,False,False,,25.672495652192016
published-or-labelled,equal_burden,0.9670211,primer-uds-north,54183,101065,34.41074855089838,-5.129664262749892,96578,True,True,True,1.0,23.32581662074511
